id,title,description,price,language,url
289135,Свойства чугуна,"курс для студентов технических специальностей и всех, кто хочет глубоко разобраться в свойствах чугуна и особенностях его применения. Программа сочетает теоретическую базу и практические кейсы.
Что вы изучите:
Основы материаловедения:
определение чугуна как сплава железа с углеродом (>2,14% C$);
отличие чугуна от стали;
процесс получения чугуна в доменных печах.
Химический состав и влияние примесей.    ",,ru,https://stepik.org/course/289135
289130,Фигура человека - основы наброска ,"Курс ориентирован на практическое освоение основ человеческой фигуры через наброски.

Курс содержит материалы по:

- Статической фигуре;
- Механике частей тела;
- Динамической фигуре;

И еженедельные задания по наброскам на время;",,ru,https://stepik.org/course/289130
289116,1 модуль Speakinglish,"Курс разговорного английского на основе YouTube-видео поможет вам улучшить понимание живой речи, расширить словарный запас и начать говорить увереннее. Вас ждут практические задания, упражнения на говорение и разбор реальных фраз из популярных англоязычных видео. Обучение построено легко, современно и с упором на практику английского в реальных ситуациях.",,ru,https://stepik.org/course/289116
289111,Libreofficw Calc - Введение,"А зачем тут делать описание, если по названию и так всё понятно, а вся информация есть в самом курсе? Ну теория тут есть по Кальку. Описание там всякое. Основы интерфейса какие-то. Даже какие-то задания странные непонятные. ОГО! Даже видео-гайд есть! Ну возможно оно всё-таки имеет смысл, надо посмотреть что там такого в этом вашем курсе. Ух ты! Так ещё и практические задания есть! Ну это мы точно проходим.",,ru,https://stepik.org/course/289111
289110,ИИ-помощник для бизнеса: освободи 3–5 часов каждый день,"Практический курс для предпринимателей без технического бэкграунда — только рабочие инструменты, готовые промпты и реальные кейсы из бизнеса",1300.00,ru,https://stepik.org/course/289110
289103,Японский язык с нуля для путешествий ,"Курс создан специально для туристов, которые хотят за 7 месяцев освоить базовый японский и чувствовать себя уверенно в поездке. Никакой академической перегрузки. Только то, что реально пригодится в отеле, ресторане, магазине и на улице.",,ru,https://stepik.org/course/289103
289097,Морфологические нормы английского языка,"Курс посвящен правилам образования и употребления грамматических форм слов английского языка. Вы изучите именные и глагольные части речи, а также разберете типичные ошибки.",,en,https://stepik.org/course/289097
289084,AI QA Start: тестирование LLM и AI-ботов на Python,"Практический курс по тестированию AI-ботов, LLM-приложений и AI-агентов с Python, pytest, promptfoo и DeepEval. Курс можно начать в mock-режиме без облачного API. ",3490.00,ru,https://stepik.org/course/289084
289083,Mommy and Me: First Words & Feelings,"Курс для мам детей 1,5–4 лет по мягкому игровому знакомству с английским языком через совместные ритуалы, движение, песни и методику TPR. За 8 недель вы научитесь использовать английский в повседневной жизни, а ребёнок — понимать и выполнять простые команды через игру и эмоциональное взаимодействие.",,en,https://stepik.org/course/289083
289080,"Информатика 7 класс, ""Всемирная паутина""","Курс «Информатика 7 класс. Всемирная паутина» знакомит обучающихся с основными понятиями WWW. В ходе курса рассматриваются web-страницы, сайты, гиперссылки, браузеры, поисковые системы и поисковые запросы. Обучающиеся научатся находить информацию в Интернете, правильно составлять запросы и выбирать полезные образовательные сайты для учёбы.",,ru,https://stepik.org/course/289080
289071,Machine Learning для самых маленьких,"Курс дает практические основы машинного обучения.
",,ru,https://stepik.org/course/289071
289070,«Гражданское право: сделки и договоры в профессиональной деятель,"Курс формирует базовые компетенции в области гражданско-правовых сделок и договоров для будущих специалистов государственного и муниципального управления. Разбираются понятие, признаки, классификация сделок, условия действительности, недействительность, порядок заключения договоров и ответственность. Упор на практические казусы из сферы госзакупок и работы с обращениями.",,ru,https://stepik.org/course/289070
289069,Easy English,"Мини-курс по основам лексики и грамматики английского для взрослых без знания языка. 4 блока с теорией и практикой и итоговое задание!
",,ru,https://stepik.org/course/289069
289065,Java. Подготовка к собеседованию: Коллекции и Дженерики,"🎯 Продвинутый курс‑тренажёр для разработчиков уровня Middle и выше.
Перестаньте бояться секции Collections/Generics на техническом собеседовании.

📚 Что разбираем:
• Внутреннее устройство HashMap, TreeMap, LinkedHashMap
• Контракты equals/hashCode и compareTo
• Fail‑fast и fail‑safe коллекции
• Wildcards, PECS и стирание типов
• Code Review production‑кода и mock‑интервью

💬 Все вопросы, задачи и разборы основаны на реальных собеседованиях (EPAM, Т1 и компании того же уровня).",,ru,https://stepik.org/course/289065
289061,Подготовка к тестовому туру ВсОШ по истории,"Привет! Меня зовут Артём, я сам в свое время прошел через олимпиады и знаю, как обидно терять баллы на простых ошибках. Поэтому мы будем не просто «учить даты», а тренировать особое олимпиадное мышление. Поехали!",,ru,https://stepik.org/course/289061
289059,"Эмоциональная регуляция: как управлять чувствами, не подавляя их","9 уроков об эмоциональной регуляции: как не подавлять чувства, но и не разрушаться от них. Дыхание, переоценка, дневник эмоций и STOP-правило.",,ru,https://stepik.org/course/289059
289058,Упражнения на постановку руки-фортепиано.,"Курс посвящён основам правильной постановки рук при игре на фортепиано.
Он создан для начинающих музыкантов, любителей и всех, кто хочет играть свободно, красиво и без лишнего напряжения.

В уроках подробно разбираются:

* правильная посадка за инструментом;
* положение кисти, пальцев и запястья;
* развитие естественных движений рук;
* упражнения для свободы и координации;
* формирование удобных игровых навыков с первых занятий.

Особое внимание уделяется практическим упражнениям, которые помогают почувство",,ru,https://stepik.org/course/289058
289056,Траектория без стресса: тайм-менеджмент и эффективное обучение,"Практический курс по тайм-менеджменту, эффективному обучению и управлению стрессом для тех, кто хочет учиться лучше, а не больше.
",,ru,https://stepik.org/course/289056
289044,Как подписать договор удаленно? Виды ЭП. Сфера применения ЭП.,"Курс посвящён основам электронной подписи, её видам, сфере применения и правилам использования для удалённого подписания документов. Вы узнаете, как выбрать подходящий вид электронной подписи, оформить её и использовать в бизнесе и повседневной жизни.",,ru,https://stepik.org/course/289044
289040,Код и Интерфейс: Мастерская приложений на Python,"GUI Pro: От идеи к приложению на Python и PySide6. Освойте создание профессиональных кроссплатформенных настольных приложений с помощью Python и PySide6 — официальной привязки к мощному фреймворку Qt. На курсе вы научитесь проектировать и реализовывать интерактивные графические интерфейсы, используя как код, так и визуальный редактор Qt Designer.  К концу курса вы сможете превратить любую идею в полноценное, отзывчивое и визуально привлекательное настольное приложение, написанное в «питоническом» стиле.",,ru,https://stepik.org/course/289040
289038,Сам себе мастер маникюра ,"Добро пожаловать на курс Сам себе мастер маникюра
Привет! Меня зовут Сувд-Эрдэнэ.✮ ⋆ 
Этот курс я придумала, потому что сама прошла через всё то, о чём ты, скорее всего, знаешь не понаслышке:запись в салон за две недели вперёд, лак, который облезает на третий день, дорогие мастера с непредсказуемым результатом. В какой то момент я решила разобраться, как это работает, и оказалось, что маникюр дома можно делать лучше, чем во многих салонах.И этот курс посвящен тому чтобы научить и вас сделать маникюр самой.",,ru,https://stepik.org/course/289038
289035,Предложения с однородными членами: вредные знаки препинания,"Курс для ребят, который помогает разобраться с постановкой запятых при однородных членах предложения. Он сочетает в себе теоретические материалы и практические задания. После прохождения участники смогут правильно расставлять знаки препинания и повысить свою успеваемость.",,ru,https://stepik.org/course/289035
289030,"Тревога, которая не отпускает","Практический курс о том, как заменить тревожные мысли на спокойные и реалистичные. 80 пар фраз, 8 категорий тревожного мышления, 14 дней практики — и внутренний голос, который перестаёт держать вас в постоянном напряжении. Без советов «думай позитивно» — только конкретные формулировки на замену. Научная основа — когнитивная модель тревоги Аарона Бека и Дэвида Кларка и протокол дистресс-толерантности Марши Линехан (ДБТ).",1750.00,ru,https://stepik.org/course/289030
289028,Математика в уме для жизни и учебы,"Быстро считать в уме не только может оказаться полезным, ведь вполне реально научиться считать быстрее, чем человек достанет телефон и введет вопрос, но и также является интересной гонкой против самого себя",,ru,https://stepik.org/course/289028
289019,НДС для упрощенцев,"Полный практический курс для бизнеса на УСН, который с 2026 года стал плательщиком НДС. Пошаговый разбор: как выбрать выгодную ставку (22%, 5% или 7%), считать налог, оформлять счета-фактуры, настраивать 1С и кассу. Отдельный блок — что делать со старыми договорами и как не потерять деньги. Только практика, примеры и чек-листы.",500.00,ru,https://stepik.org/course/289019
289007,История Субботников: Иудействующие России,"Этот курс — первый систематический разбор феномена русских субботников: от гонимых крестьян, принявших иудаизм, до их уникальной веры, сочетающей Тору и почитание Иисуса как Мессии. Вы узнаете, как русские люди становились евреями, чем субботники отличались от молокан и адвентистов, как их преследовало государство и почему они до сих пор остаются «забытым народом» в истории.",,ru,https://stepik.org/course/289007
289005,"Мастерство кинописателя: создай мир, который купят","- Цель курса: Сформировать у слушателей целостное представление о кинодраматургии как о практическом ремесле создания историй для экрана и дать им базовые инструменты для самостоятельной разработки сценарных проектов.
- Задачи курса:
Теоретическая: Изучить основные категории и понятия кинодраматургии (вид/жанр, фабула/сюжет/композиция, персонаж/конфликт).
Аналитическая: Научить анализировать фильмы и сценарии с точки зрения их структуры и драматургических приемов.

",5000.00,ru,https://stepik.org/course/289005
289000,Магия языка: секреты полиглотов 1,"Хотите разгадать тайны языка и понять, как он влияет на наше восприятие мира? Наш курс для школьников ""Магия языка: Погружение в мир лингвистики"" откроет перед вами увлекательный мир лингвистики, сделает изучение языка захватывающим и понятным! Курс задуман как подготовительный этап к олимпиадному курсу по лингвистике.",,ru,https://stepik.org/course/289000
288993,Асинхронные двигатели,"Курс посвящен асинхронным двигателям - самым массовым электрическим машинам в промышленности и быту. Вы разберетесь, как устроен двигатель с короткозамкнутым и фазным ротором, почему он ""асинхронный"" и как управлять его скоростью. Вместо сложных выводов - акцент на физику процессов, схемы включения и практические режимы работы.",,ru,https://stepik.org/course/288993
288992,Трансформаторы,,,ru,https://stepik.org/course/288992
288987,Go — базовый уровень,"Базовый курс Go: синтаксис, коллекции, функции, ошибки, структуры, пакеты и итоговый CLI-проект. Цели по SMART, результаты по таксономии Блума–Андерсона.",,ru,https://stepik.org/course/288987
288979,Обработка текста с помощью регулярных выражений,"Курс посвящен изучению регулярных выражений и их применению для обработки текста в Python. Участники могут познакомиться с базовыми конструкциями регулярных выражений: специальными символами, классами символов, квантификаторами, группировкой и альтернативами, а затем они научиться использовать модуль re в Python для поиска, извлечения и замены текстовых фрагментов.",,ru,https://stepik.org/course/288979
288968,Лексическое значение слова. Однозначные и многозначные слова. ,"Здесь вы можете пройти изучение тему ""Лексическое значение слова. Однозначные и многозначные слова"". Удачи!",,ru,https://stepik.org/course/288968
288948,Java для начинающих: с нуля до массивов,"Бесплатный курс для абсолютных новичков. Освоим переменные, операторы, условия, циклы и массивы. Автоматическая проверка задач. Заложи прочный фундамент в Java.",,ru,https://stepik.org/course/288948
288947,Pandas для собеседований: 50 задач уровня junior+/middle,"Практический тренажёр по Pandas для подготовки к Junior Data Analyst / Data Scientist собеседованиям. Внутри - 50 задач с реальных interview scenarios: фильтрация, groupby, merge, datetime, продуктовые mini-cases и работа с данными в стиле аналитических команд.",390.00,ru,https://stepik.org/course/288947
288942,Менеджер отдела продаж 5 дней,"За 5 дней дней менеджер должен научиться:
понимать продукты компании
правильно принимать входящую заявку
квалифицировать клиента 
объяснять ценность работ
называть предварительную вилку цены
работать с возражениями
доводить клиента до замера, консультации и КП
вести сделку в црм",,ru,https://stepik.org/course/288942
288935,Электрические цепи постоянного тока,"Данный курс направлен на изучение электрических цепей постоянного тока. Курс содержит теоретические материалы, интерактивные теоретические материалы, интерактивные практические задания и тестовые задания.",,ru,https://stepik.org/course/288935
288934,"Психология труда, инж. психология и когнитивная эргономика(ч. 2)","Актуальность данного учебного электронного курса определяется необходимостью усвоения общих и теоретических знаний, посвященных изучению профессиональной деятельности, деятельности представителей опасных профессий, осуществляемых в особых и экстремальных условиях, эффективного управления, развития личности как профессионала, а также психологии творчества и субъектов творческого труда",,ru,https://stepik.org/course/288934
288930,Правила волейбола для 6 класса,"Краткий теоретический курс по основным правилам игры в волейбол: подача, переходы, аут, начисление очков».",,ru,https://stepik.org/course/288930
288922,Как делать переложение для семиструнной гитары ,Данный курс предназначен для любителей и профессионалов играющих на гитаре. Для приобретения знаний о переложении произведений на семиструнную гитару. ,,ru,https://stepik.org/course/288922
288921,"РИЛС-ПРАКТИКУМ ""Я-КОНЦЕПЦИЯ""","6-недельный онлайн-курс по созданию reels и развитию авторского стиля в соцсетях для творческих девушек. Участницы научатся снимать и монтировать короткие видео, выстраивать визуальный язык блога, работать со смыслами, регулярно создавать контент и продвигать свои reels. В процессе обучения ученицы будут получать теорию и практические задания, тестировать разные форматы контента и постепенно формировать собственную узнаваемую подачу в блоге.",,ru,https://stepik.org/course/288921
288911,Потешки и прибаутки,"Обобщённый план курса из серии занятий по теме «Потешки и прибаутки» в рамках литературного чтения в начальной школе (2 класс). Курс направлен на развитие речи, образного мышления и знакомство с фольклором.",,ru,https://stepik.org/course/288911
288901,HSK2. Урок 1-3,"HSK2, уроки 1 [2 и 3 в разработке]. 
12 новых слов, 4 текста, грамматика и интерактивные задания. 
Для тех, кто уже знает базу HSK1. 
Красочные слайды, анимация черт и живые примеры в каждом уроке.",,ru,https://stepik.org/course/288901
288891, Становление французского символизма,"Погрузитесь в эпоху конца XIX века, когда поэзия перестала быть просто отражением реальности и стала искусством намёков, музыки и символов. Этот курс посвящён становлению французского символизма — направления, которое навсегда изменило мировую литературу. На примере творчества трёх великих поэтов вы узнаете, как формировалась новая эстетика: Шарль Бодлер — предтеча символизма, открывший «сплин» большого города и теорию соответствий; Поль Верлен — мастер музыкальности стиха, провозгласивший принцип «Музыка п",,ru,https://stepik.org/course/288891
288887," Л. Н. Толстой «Детство» (отрывок), «Акула», «Прыжок»","Курс построен вокруг трёх произведений Льва Николаевича Толстого: отрывок из автобиографической повести «Детство», морские были «Акула» и «Прыжок». Ученики не просто читают тексты — они исследуют характеры, учатся различать жанры (быль, повесть, рассказ), работают со словарём XIX века, выполняют логические, творческие и тестовые задания. Отдельный блок посвящён совместной работе с родителями: обсуждению семейных историй смелости и сравнению книжных сюжетов с экранизациями.

Главный принцип: «Читать — значит",,ru,https://stepik.org/course/288887
288880,Фразеология в переводческом аспекте,"Курс разработан преподавателями кафедры иностранных языков №3 РЭУ им. Г.В. Плеханова. Предназначен для студентов младших курсов и старшеклассников, интересующихся лингвистикой. ",,ru,https://stepik.org/course/288880
288873,Быстроходная Java: Настройка и мониторинг JVM и приложений,"Оптимизируйте производительность своих Java-приложений, в т.ч. путем тюнинга JVM . Вы научитесь настраивать сборщики мусора, ""подкручивать"" JIT-компиляцию, правильно выполнять бенчмаркинг, выявлять и устранять утечки памяти, вести профилирование  и многое-многое другое. Курс рассчитан на опытных разработчиков. Промокод HIPERF10K дает скидку 6000 руб до 23:59 MSK 30 июня 2026.",18000.00,ru,https://stepik.org/course/288873
288868,«Основы кибербезопасности для начинающих»,"Начальный курс по кибербезопасности начинающих специалистов без специальных знаний. Научитесь распознавать фишинг и другие киберугрозы, настраивать антивирусы, брандмауэры и 2FA, использовать HTTPS/VPN, создавать надёжные пароли и бэкапы по правилу 3–2–1. Получите практические навыки защиты личных и корпоративных данных — от цифровой гигиены до реагирования на инциденты.",,ru,https://stepik.org/course/288868
288857,"«Творчество Сергея Довлатова: стиль, эпоха, тексты»","Короткий курс о Сергее Довлатове - мастере короткой прозы, юмора и грусти. Узнаете, как жили советские писатели-эмигранты, почему «Зона» и «Заповедник» стали культовыми, и как довлатовский минимализм изменил русский рассказ. Для всех, кто хочет понимать литературу XX века без скуки.",,ru,https://stepik.org/course/288857
288845,"Профильный ЕГЭ по математике на 88 баллов: № 1 - 12, 13, 14, 18","Полноценный курс для тех, кто хочет подготовиться к задачам № 1 – 12 (первая часть), 13 (уравнения), 14 (стереометрия),18 (задача с параметром) ЕГЭ по математике 2026 профильного уровня.",3900.00,ru,https://stepik.org/course/288845
288842,Внеоборотные активы: теоретико-методические основы,"Курс предназначен для студентов экономических специальностей. Его цель — сформировать комплексное понимание природы внеоборотных активов (ВА), освоить методы их учета и управления для повышения эффективности хозяйственной деятельности организации. В рамках курса рассматриваются основы ВА: их определение, отличительные признаки, отличие от оборотных активов и роль в деятельности предприятия. 
Курс разработан преподавателями ФГБОУ ВО ""РЭУ им. Г.В.Плеханова""",,ru,https://stepik.org/course/288842
288838,Python для автоматизации рабочих процессов,"Этот курс предназначен для людей, которые хотят автоматизировать работу с электронными документами. Он научит Вас писать небольшие программы на языке Python для упрощения Ваших рутинных задач.",,ru,https://stepik.org/course/288838
288824,География степей: Природные зоны и их значение,"Этот короткий курс познакомит вас с уникальной природной зоной — степью. Мы разберем, где расположены степи, какие у них климатические особенности, кто там обитает, а также узнаем, почему степи называют «житницами мира» и какую роль они играют в экономике стран.",,ru,https://stepik.org/course/288824
288822,SEO: для профессионалов,"Курс для опытных SEO-специалистов: Enterprise SEO, миграции сайтов, Digital PR, алгоритмические апдейты, локальное SEO, управление командой и будущее поиска (GEO/AEO).",,ru,https://stepik.org/course/288822
288820,"Нейросети для заработка: боты, сайты и автоматизация","Как зарабатывать с помощью нейросетей прямо сейчас — без кода. Telegram-боты, сайты под ключ, автоматизация рутины. Разбираем инструменты, которые реально работают, и показываем как на этом зарабатывать. Реальные кейсы, пошагово.",1490.00,ru,https://stepik.org/course/288820
288819,как сесть на поперечный шпагат,"Включает два модуля с теоретическими и практическими уроками, контрольными заданиями и коммуникативными сессиями. Один модуль с видеоуроком из медиакластера, второй — с подборкой внешних материалов, раскрывающих научные основы и проверенные техники.

",,ru,https://stepik.org/course/288819
288813,"Печать на термотрансферном принтере: ленты, этикетки, бирки","Курс печати на термотрансферных принтерах для печати на сатиновых, нейлоновых, силиконовых лентах, стикерах и этикетках.",,ru,https://stepik.org/course/288813
288810,Базовый ЕГЭ по математике за 30 дней: от 2 до 4+,"Этот курс создан для тех, кто хочет быстро подготовиться к базовому ЕГЭ по математике, но и иметь знания после ЕГЭ. Мы будем разбирать только самое важное: типовые задания, понятные алгоритмы решения и частые ошибки.

Курс рассчитан на самостоятельное прохождение. Каждый блок содержит короткую теорию, примеры решений, интерактивные задания и мини-тест. В конце курса тебя ждёт пробный вариант, который поможет проверить готовность к экзамену.",,ru,https://stepik.org/course/288810
288802,Совершенствование фонетических навыков. 5 класс. Английский язык,"О чём курс: Ты научишься рассказывать о своём обычном дне — когда встаёшь, что делаешь утром, днём и вечером. Мы потренируемся правильно произносить английские звуки, читать транскрипцию и говорить с правильной интонацией.",,ru,https://stepik.org/course/288802
288799,"Психология труда, инж. психология и когнитивная эргономика(ч. 1)","Актуальность учебного курса определяется тем, что
трудовая деятельность становится ведущим видом деятельности человека.",,ru,https://stepik.org/course/288799
288796,«Как найти своего человека на сайтах знакомств»,"Пошаговое руководство по сайтам знакомств: от анкеты до отношений. Вы узнаете, как выбрать площадку, оформить профиль, вести переписку, назначать свидания и избегать мошенников. Курс для мужчин, которые хотят найти «своего человека» без игр и лишней траты времени.",990.00,ru,https://stepik.org/course/288796
288795,Визуальный нарратив: изображение как история,"Как изображение может рассказывать историю без текста?
Курс посвящен визуальному нарративу как способу художественного высказывания. Участники изучат, как современные художники и дизайнеры работают с изображением как с языком: создают эмоциональные и концептуальные связи между образами, формируют визуальные серии и выстраивают авторские миры без прямого объяснения словами.",,ru,https://stepik.org/course/288795
288793,Русский язык. 5 класс | УМК Ладыженской,"Данный курс составлен в строгом соответствии с программой УМК под редакцией Т. А. Ладыженской, М. Т. Баранова и рассчитан на изучение ключевых разделов русского языка в 5 классе. Общая последовательность тем соответствует ФГОС и логике работы пятиклассников: от простого синтаксиса к сложной морфологии.

Общий объём: 10 уроков.

Время на обучение: 15—20 часов.

Цель: автоматизация орфографических и пунктуационных навыков, подготовка к ВПР.",,ru,https://stepik.org/course/288793
288788,NFT: Как люди продают картинки за миллионы?," Курс о том, что такое NFT простыми словами: как устроены деньги, кому и сколько платят, как не попасть на мошенников. Для новичков.",,ru,https://stepik.org/course/288788
288787,"Как компьютер понимает мир: биты, байты и объём данных","Ты когда-нибудь задумывался, почему 1 килобайт — это не 1000 байт? Почему интернет измеряют в мегабитах, а файлы — в мегабайтах? Как узнать, сколько песен поместится на флешку или за сколько секунд скачается фильм?

Этот курс поможет тебе разобраться в основах хранения и передачи информации. Никаких сложных систем счисления — только понятные примеры из жизни, наглядные задачи и никакой лишней теории.",,ru,https://stepik.org/course/288787
288782,Как открыть свой клуб раннего развития с нуля: пошаговая система,"Вы хотите своё дело, гибкий график и доход от 15 000 до 60 000 рублей в месяц? Но боитесь: «А вдруг не получится? А вдруг я не смогу вести занятия? А вдруг не придут клиенты?»

Этот бесплатный курс — ваш первый шаг. На курсе вы:

— Узнаете, как устроен этот бизнес (реальные цифры, понятные каждому).
— Поймёте, какие знания нужны, чтобы родители доверяли вам.
— Получите готовые скрипты для набора первых клиентов — бесплатно.
— Увидите, что входит в готовую систему «Кнопка».
— И поймёте, что бояться нечего",0.00,ru,https://stepik.org/course/288782
288781,Именованные числа,Курс представляет собой краткое описание темы именованных чисел с несколькими тестовыми заданиями для проверки знаний учащихся,,ru,https://stepik.org/course/288781
288776,Учимся готовить с научным подходом,"«Учимся готовить с научным подходом» — это онлайн-курс для тех, кто хочет глубже понять процессы, происходящие в приготовлении еды, и научиться применять научный взгляд к повседневной готовке. Курс предлагает структурированное и практико-ориентированное погружение в тему, помогая лучше разбираться в том, как формируются вкус, текстура и качество блюд.

Благодаря материалам курса, практическим заданиям и самостоятельной работе вы сможете увереннее подходить к приготовлению пищи, лучше понимать кулинарные про",,ru,https://stepik.org/course/288776
288775,Русский язык. 3 класс  урок 13. Знания по разделу «Текст. Предлж,"На этом уроке третьеклассники научатся отличать текст от набора предложений, находить границы предложений, правильно оформлять их на письме и восстанавливать порядок частей в связном тексте.",,ru,https://stepik.org/course/288775
288772,Особенности перевозки лесоматериалов в 2026 году,"Учебный курс «Особенности перевозки лесоматериалов: актуальные изменения и практика работы в 2026 году» предназначен для рассмотрения законодательных нововведений, минимизации рисков привлечения к ответственности, а также выбора оптимального способа работы в новых условиях. В рамках курса мы комплексно разберем все требования и возможности перевозок лесоматериалов 2026 годах, а также практически закрепим полученные знания и навыки.",,ru,https://stepik.org/course/288772
